Total_Stops,Price,Duration_hours,Duration_minutes,month,day,Indigo,Air India,Jet Airways,SpiceJet,Multiple carriers,GoAir,Vistara,Air Asia
3,10844,27,20,5,18,0,0,0,0,1,0,0,0
4,7229,3,0,3,4,0,0,0,0,1,0,0,0
3,6297,5,15,5,21,0,0,0,0,0,0,1,0
3,8529,16,0,12,6,0,0,0,0,1,0,0,0
3,13727,7,0,5,18,0,0,0,0,0,1,0,0
3,6643,8,40,5,24,0,0,0,0,0,0,1,0
3,10197,9,0,9,5,0,0,0,0,0,1,0,0
4,4911,2,20,4,21,0,0,0,0,0,0,1,0
4,6482,2,20,6,3,0,0,0,1,0,0,0,0
3,26890,6,20,1,3,0,0,0,0,1,0,0,0
3,3717,4,25,5,18,0,0,0,1,0,0,0,0
4,3597,2,20,1,6,0,0,0,1,0,0,0,0
2,10846,11,5,3,18,0,1,0,0,0,0,0,0
3,14069,16,55,1,3,0,1,0,0,0,0,0,0
3,5177,13,45,1,4,0,0,0,0,1,0,0,0
2,14641,25,45,6,3,0,1,0,0,0,0,0,0
3,6442,13,55,6,6,0,0,0,1,0,0,0,0
3,5704,5,15,3,21,0,1,0,0,0,0,0,0
3,9663,19,15,6,5,0,0,0,0,1,0,0,0
3,14714,7,30,6,6,0,0,0,0,1,0,0,0
3,5406,9,0,1,4,0,0,0,0,1,0,0,0
3,8610,24,0,5,15,0,0,0,0,0,0,0,1
2,14237,18,10,12,6,0,0,0,0,1,0,0,0
4,4823,2,55,9,6,0,0,0,1,0,0,0,0
4,2227,1,30,3,27,0,0,0,1,0,0,0,0
3,12373,21,20,5,18,0,0,0,0,1,0,0,0
3,8372,6,15,6,6,0,1,0,0,0,0,0,0
3,17024,14,30,3,3,0,0,0,0,1,0,0,0
4,3100,1,20,5,27,0,1,0,0,0,0,0,0
3,14053,12,55,9,3,0,0,0,0,1,0,0,0
4,3540,2,25,9,5,0,0,0,1,0,0,0,0
3,9345,22,30,5,21,0,0,0,0,0,0,0,1
2,10368,22,55,1,6,0,0,0,0,1,0,0,0
3,26890,5,25,1,3,0,0,0,0,1,0,0,0
4,5755,1,25,9,3,0,0,0,0,0,0,1,0
3,7832,7,15,3,21,0,0,0,0,1,0,0,0
3,14388,12,20,6,5,0,0,0,0,1,0,0,0
2,8839,20,10,6,27,0,1,0,0,0,0,0,0
2,22096,21,15,3,3,0,1,0,0,0,0,0,0
4,3687,2,15,5,27,0,0,0,0,0,0,0,1
3,9627,10,30,5,15,0,0,0,0,0,1,0,0
3,13542,14,5,3,21,0,0,0,0,0,1,0,0
4,4423,2,50,4,27,0,0,0,1,0,0,0,0
2,8899,16,25,3,3,0,0,0,1,0,0,0,0
3,5583,5,15,4,21,0,0,0,0,0,0,1,0
3,6752,13,50,5,27,1,0,0,0,0,0,0,0
4,3543,2,15,5,21,0,0,0,0,0,0,1,0
3,7832,7,15,3,21,0,0,0,0,1,0,0,0
2,10991,27,5,1,5,0,1,0,0,0,0,0,0
3,12898,27,35,5,27,0,0,0,0,1,0,0,0
3,12898,5,0,5,27,0,0,0,0,1,0,0,0
4,3398,2,50,5,24,0,0,1,0,0,0,0,0
4,5201,2,50,4,24,0,1,0,0,0,0,0,0
2,13873,15,20,6,5,0,1,0,0,0,0,0,0
3,7384,5,20,6,15,0,1,0,0,0,0,0,0
3,10262,10,10,6,6,0,0,0,0,1,0,0,0
3,10031,27,35,3,24,0,0,0,0,1,0,0,0
3,12384,9,35,6,5,0,0,0,0,1,0,0,0
3,7757,28,10,9,5,0,0,0,0,1,0,0,0
3,17261,14,0,6,3,0,0,0,0,1,0,0,0
4,7298,2,35,1,3,0,0,0,0,0,0,1,0
4,7229,2,55,6,4,0,0,0,0,1,0,0,0
4,4174,2,35,1,4,0,0,0,1,0,0,0,0
3,5699,4,40,5,18,0,0,0,1,0,0,0,0
4,4880,2,30,4,24,0,1,0,0,0,0,0,0
3,15284,11,15,6,3,0,1,0,0,0,0,0,0
3,13759,7,55,3,24,0,0,0,0,1,0,0,0
3,16092,8,50,3,24,0,0,0,0,0,0,0,1
4,4392,1,25,9,3,0,0,0,1,0,0,0,0
3,10262,15,40,6,24,0,0,0,0,1,0,0,0
4,3841,2,35,12,6,0,0,0,0,0,0,1,0
4,5048,2,55,1,6,0,0,1,0,0,0,0,0
3,11096,13,25,5,21,0,1,0,0,0,0,0,0
3,5073,4,35,4,24,0,0,0,1,0,0,0,0
3,19828,18,30,3,3,0,0,0,0,1,0,0,0
4,3739,2,15,3,21,0,0,0,0,0,0,0,1
2,10598,38,15,9,3,0,1,0,0,0,0,0,0
4,7229,3,5,6,15,0,0,0,0,1,0,0,0
3,8610,25,50,1,4,0,0,0,0,0,0,0,1
4,6216,3,10,9,5,0,0,0,0,0,0,0,1
4,6961,2,50,9,6,0,1,0,0,0,0,0,0
3,10703,11,30,6,5,0,0,0,0,1,0,0,0
3,14151,6,35,5,15,0,0,0,0,1,0,0,0
3,8586,27,35,9,5,0,0,0,0,1,0,0,0
4,4488,2,35,12,4,0,0,0,1,0,0,0,0
3,7408,7,30,6,15,0,0,0,0,0,1,0,0
4,5443,3,15,4,18,0,0,0,0,1,0,0,0
3,10539,9,35,12,6,0,0,0,0,1,0,0,0
3,7723,12,30,1,6,0,0,0,0,0,1,0,0
3,15411,11,20,6,3,0,0,0,0,0,1,0,0
4,7229,3,0,5,21,0,0,0,0,1,0,0,0
4,4804,2,35,6,21,0,0,0,1,0,0,0,0
4,4050,1,30,3,3,0,0,0,0,1,0,0,0
3,14151,26,10,5,18,0,0,0,0,1,0,0,0
3,4957,4,55,6,4,0,0,0,0,0,0,1,0
4,7591,2,45,3,3,0,1,0,0,0,0,0,0
3,11134,8,40,3,24,0,0,0,0,1,0,0,0
3,6600,7,5,5,27,0,0,0,1,0,0,0,0
4,4966,2,45,9,3,0,1,0,0,0,0,0,0
2,15481,24,50,1,6,0,1,0,0,0,0,0,0
4,5515,2,20,1,3,0,0,0,0,0,0,1,0
3,14714,11,0,6,15,0,0,0,0,1,0,0,0
3,4959,9,0,6,15,0,0,1,0,0,0,0,0
4,7229,2,55,4,21,0,0,0,0,1,0,0,0
4,6094,3,5,5,15,0,1,0,0,0,0,0,0
4,4409,2,35,4,24,1,0,0,0,0,0,0,0
3,9794,13,0,5,18,0,0,0,0,0,1,0,0
4,5678,1,25,3,4,0,0,0,0,1,0,0,0
3,6442,7,35,6,15,0,0,0,1,0,0,0,0
4,4878,2,40,5,18,0,0,0,0,0,0,0,1
3,12446,12,55,3,24,0,0,0,0,1,0,0,0
2,16704,29,20,9,5,0,0,0,0,1,0,0,0
3,9134,5,0,3,15,0,0,0,0,1,0,0,0
3,8586,8,40,5,15,0,0,0,0,1,0,0,0
4,7229,3,0,1,6,0,0,0,0,1,0,0,0
4,6144,3,0,4,21,0,0,0,0,1,0,0,0
4,6961,2,45,5,18,0,1,0,0,0,0,0,0
3,10844,12,10,9,5,0,0,0,0,1,0,0,0
4,3597,2,20,5,21,0,0,0,1,0,0,0,0
3,7139,7,55,3,21,0,0,0,0,0,0,1,0
2,25139,29,35,6,3,0,1,0,0,0,0,0,0
2,10368,26,55,1,6,0,0,0,0,1,0,0,0
3,5117,12,45,6,4,0,1,0,0,0,0,0,0
3,9211,7,35,5,18,0,0,0,0,0,1,0,0
4,4174,2,30,4,15,0,0,0,0,0,0,1,0
3,10786,11,45,5,27,0,0,0,0,0,1,0,0
3,9134,23,40,3,15,0,0,0,0,1,0,0,0
2,13376,13,50,1,6,0,0,0,0,1,0,0,0
3,6955,12,50,3,21,0,1,0,0,0,0,0,0
3,10844,9,50,9,5,0,0,0,0,1,0,0,0
4,3807,2,30,1,4,1,0,0,0,0,0,0,0
3,9663,21,55,1,5,0,0,0,0,1,0,0,0
3,12373,26,10,9,5,0,0,0,0,1,0,0,0
4,4991,2,55,1,5,0,0,0,0,0,0,1,0
3,6745,20,15,3,21,0,1,0,0,0,0,0,0
3,10262,20,10,6,15,0,0,0,0,1,0,0,0
3,6540,10,55,3,27,0,0,0,0,1,0,0,0
4,3873,2,30,6,4,0,0,0,0,0,0,1,0
3,15554,21,10,9,5,0,0,0,0,1,0,0,0
4,4804,2,35,5,27,0,0,0,1,0,0,0,0
3,7438,20,40,3,27,0,0,0,0,1,0,0,0
4,6181,2,50,3,5,1,0,0,0,0,0,0,0
3,9424,6,30,1,5,0,0,0,0,0,1,0,0
2,12725,30,0,12,3,0,1,0,0,0,0,0,0
3,6046,13,10,3,15,0,1,0,0,0,0,0,0
4,3971,2,55,6,15,0,0,0,0,0,0,1,0
3,12692,18,0,6,6,0,0,0,0,1,0,0,0
3,7451,8,0,6,3,0,0,0,1,0,0,0,0
3,13817,8,45,12,3,0,0,0,0,1,0,0,0
3,10703,12,30,6,5,0,0,0,0,1,0,0,0
3,13817,13,20,12,3,0,0,0,0,1,0,0,0
3,27210,6,10,3,15,0,0,0,0,1,0,0,0
3,13941,7,30,5,18,0,0,0,0,1,0,0,0
3,10246,19,15,1,3,0,1,0,0,0,0,0,0
4,4804,2,35,6,5,0,0,0,1,0,0,0,0
3,6810,12,0,6,6,1,0,0,0,0,0,0,0
4,5198,3,0,1,5,0,0,0,0,1,0,0,0
4,5613,2,50,3,5,0,0,0,0,0,0,0,1
4,4784,1,25,3,3,0,0,0,1,0,0,0,0
3,5406,23,5,3,21,0,0,0,0,1,0,0,0
4,5228,2,50,4,27,0,1,0,0,0,0,0,0
3,12898,22,5,5,27,0,0,0,0,1,0,0,0
4,4667,2,15,6,15,0,1,0,0,0,0,0,0
3,14781,5,45,5,21,0,0,0,0,1,0,0,0
4,5403,2,50,4,21,0,0,0,0,0,0,0,1
3,9899,9,30,12,6,0,0,0,0,1,0,0,0
2,13029,8,55,5,21,0,0,0,0,1,0,0,0
3,9187,17,45,5,18,0,0,0,0,0,0,0,1
4,4823,2,50,5,24,0,0,0,1,0,0,0,0
2,8665,21,45,3,27,0,1,0,0,0,0,0,0
3,14871,12,35,6,3,0,0,0,1,0,0,0,0
4,4049,1,30,6,21,0,0,0,1,0,0,0,0
4,4667,2,15,12,6,0,1,0,0,0,0,0,0
3,4226,3,55,9,4,0,0,0,1,0,0,0,0
4,7591,2,45,3,3,0,1,0,0,0,0,0,0
3,19225,7,30,6,3,0,0,0,0,1,0,0,0
3,12898,17,20,5,27,0,0,0,0,1,0,0,0
4,2754,1,30,9,6,0,0,0,1,0,0,0,0
4,1965,1,30,3,5,0,0,0,0,0,0,1,0
2,12835,30,30,3,24,0,1,0,0,0,0,0,0
3,52229,5,0,1,3,0,0,0,0,1,0,0,0
3,14533,11,15,5,15,0,0,0,0,0,1,0,0
4,4668,2,50,6,24,0,0,0,0,0,0,0,1
3,11822,19,5,9,4,0,0,0,0,1,0,0,0
3,6017,6,35,3,27,0,0,0,0,1,0,0,0
3,14714,7,30,9,6,0,0,0,0,1,0,0,0
4,3597,2,15,9,6,0,0,0,0,0,0,1,0
4,3383,2,45,4,24,1,0,0,0,0,0,0,0
2,11642,12,45,5,18,0,1,0,0,0,0,0,0
4,5403,2,50,4,27,0,0,0,0,0,0,0,1
2,14221,26,35,3,3,0,1,0,0,0,0,0,0
3,8586,12,55,5,18,0,0,0,0,1,0,0,0
4,4049,1,30,12,6,0,0,0,1,0,0,0,0
3,10262,8,40,3,6,0,0,0,0,1,0,0,0
3,7888,14,0,5,21,0,0,0,0,0,1,0,0
2,8236,23,30,3,21,0,1,0,0,0,0,0,0
2,12961,29,55,6,6,0,1,0,0,0,0,0,0
3,8586,22,10,9,5,0,0,0,0,1,0,0,0
3,5279,4,50,5,18,0,0,0,1,0,0,0,0
4,3419,2,45,6,18,0,0,1,0,0,0,0,0
2,13292,13,30,6,15,0,0,0,0,1,0,0,0
3,13067,13,20,5,15,0,0,0,0,1,0,0,0
4,3597,2,20,3,5,0,0,0,1,0,0,0,0
3,15554,11,55,5,18,0,0,0,0,1,0,0,0
3,6027,5,10,5,15,0,0,0,1,0,0,0,0
3,14781,11,45,9,5,0,0,0,0,1,0,0,0
4,3943,3,0,5,27,0,0,0,1,0,0,0,0
3,5842,6,10,12,6,0,0,1,0,0,0,0,0
4,4326,2,20,3,15,0,0,0,1,0,0,0,0
3,8937,10,45,1,6,0,0,0,0,0,1,0,0
4,3670,2,15,3,21,0,1,0,0,0,0,0,0
4,4823,2,55,6,18,0,0,0,1,0,0,0,0
4,2071,1,30,3,4,0,0,0,0,1,0,0,0
3,6093,7,35,6,27,0,0,0,0,0,1,0,0
3,11682,26,35,3,24,0,0,0,0,0,0,0,1
3,7774,4,45,3,3,0,0,0,1,0,0,0,0
3,13067,21,25,12,5,0,0,0,0,1,0,0,0
3,7514,8,35,5,27,0,0,0,1,0,0,0,0
3,6838,8,30,9,4,0,0,0,0,0,1,0,0
4,3858,2,15,3,18,0,0,0,1,0,0,0,0
3,6795,12,40,6,15,0,0,0,0,0,1,0,0
2,16263,8,25,5,27,0,0,0,0,1,0,0,0
3,8576,25,40,9,5,0,1,0,0,0,0,0,0
4,5228,2,45,6,5,0,1,0,0,0,0,0,0
2,16704,29,20,1,5,0,0,0,0,1,0,0,0
4,8872,2,40,3,24,0,0,0,1,0,0,0,0
4,3898,2,50,3,5,0,0,1,0,0,0,0,0
4,3332,2,20,3,21,0,0,0,0,0,0,1,0
3,5608,7,15,5,21,0,0,0,0,1,0,0,0
3,13941,20,15,9,5,0,0,0,0,1,0,0,0
3,9100,11,45,3,21,0,0,0,0,0,1,0,0
4,4878,2,35,6,15,0,0,0,0,0,0,0,1
3,6416,13,30,1,6,0,0,0,1,0,0,0,0
4,2017,1,30,12,5,0,0,0,0,0,0,1,0
2,10976,24,35,3,27,0,0,0,0,1,0,0,0
3,10031,20,35,3,24,0,0,0,0,1,0,0,0
4,4462,2,50,3,18,0,0,0,1,0,0,0,0
3,5073,4,35,1,4,0,0,0,1,0,0,0,0
4,4326,2,20,3,27,0,0,0,1,0,0,0,0
3,10161,11,45,3,21,0,0,0,0,0,1,0,0
4,3175,1,30,12,6,0,0,0,1,0,0,0,0
3,12312,12,50,3,24,0,0,0,0,0,0,0,1
2,12604,24,30,3,21,0,0,0,0,1,0,0,0
3,10877,11,30,6,15,0,0,0,0,0,1,0,0
3,4226,4,0,5,18,0,0,0,1,0,0,0,0
3,5406,11,0,6,4,0,0,0,0,1,0,0,0
3,8618,5,25,5,15,0,0,0,1,0,0,0,0
4,4174,2,35,4,18,0,0,0,1,0,0,0,0
3,10651,5,10,1,6,0,0,1,0,0,0,0,0
3,5963,10,10,3,21,0,0,0,0,1,0,0,0
2,10368,26,55,12,6,0,0,0,0,1,0,0,0
3,7681,7,15,6,3,0,0,0,1,0,0,0,0
3,7485,8,10,5,21,0,0,0,0,0,1,0,0
4,4544,2,55,3,4,0,0,0,0,1,0,0,0
3,4649,5,15,4,15,0,0,0,0,0,0,1,0
4,11982,2,20,12,5,0,0,0,0,0,0,0,1
4,4995,1,25,6,24,0,0,0,0,1,0,0,0
3,5069,4,50,9,5,0,0,0,1,0,0,0,0
4,3873,2,20,1,6,0,0,0,0,0,0,1,0
4,3873,2,20,4,27,0,0,0,0,0,0,1,0
3,8907,13,15,5,27,0,1,0,0,0,0,0,0
3,10844,19,10,9,6,0,0,0,0,1,0,0,0
3,10844,22,40,5,15,0,0,0,0,1,0,0,0
3,9663,14,50,6,5,0,0,0,0,1,0,0,0
2,13292,15,10,1,6,0,0,0,0,1,0,0,0
2,14441,7,5,12,6,0,0,0,0,1,0,0,0
4,4050,1,25,9,6,0,0,0,0,1,0,0,0
4,6144,2,55,9,3,0,0,0,1,0,0,0,0
3,14871,8,0,6,3,0,0,0,1,0,0,0,0
4,4483,2,45,4,18,1,0,0,0,0,0,0,0
3,6979,14,55,5,15,0,0,0,1,0,0,0,0
4,8040,1,30,6,27,0,0,0,0,1,0,0,0
3,7048,16,15,1,6,0,0,0,1,0,0,0,0
4,3573,2,50,6,27,0,0,0,0,0,0,1,0
3,5054,5,0,5,27,0,0,0,1,0,0,0,0
3,8582,22,15,1,6,0,1,0,0,0,0,0,0
3,8759,5,30,9,6,1,0,0,0,0,0,0,0
3,6442,8,35,4,27,0,0,0,1,0,0,0,0
3,8879,15,25,5,18,0,1,0,0,0,0,0,0
3,10031,21,0,3,24,0,0,0,0,1,0,0,0
2,10368,13,30,3,6,0,0,0,0,1,0,0,0
4,3943,2,50,6,24,0,0,0,1,0,0,0,0
3,14871,6,45,3,3,0,0,0,1,0,0,0,0
4,4995,1,30,6,18,0,0,0,0,1,0,0,0
3,10791,8,40,6,24,0,0,0,0,0,1,0,0
4,2753,1,30,3,6,0,0,0,0,0,0,1,0
4,4423,2,50,9,4,0,0,0,1,0,0,0,0
4,4409,2,35,5,27,1,0,0,0,0,0,0,0
3,6117,16,5,9,5,0,1,0,0,0,0,0,0
2,15129,23,50,5,21,0,0,0,0,1,0,0,0
3,9345,27,5,6,6,0,0,0,0,0,0,0,1
3,8085,16,15,9,5,0,0,0,0,0,0,0,1
3,15554,15,25,6,5,0,0,0,0,1,0,0,0
4,3573,2,50,5,21,0,0,0,0,0,0,1,0
3,17073,8,35,3,3,0,0,0,0,0,1,0,0
3,6795,13,50,9,6,0,0,0,0,0,1,0,0
4,5403,2,40,3,21,0,0,0,0,0,0,0,1
4,3540,2,25,5,15,0,0,0,1,0,0,0,0
4,6216,3,10,4,24,0,0,0,0,0,0,0,1
4,3359,2,55,5,21,0,0,0,0,1,0,0,0
3,10844,28,40,5,24,0,0,0,0,1,0,0,0
4,6961,2,50,6,15,0,1,0,0,0,0,0,0
4,4107,2,35,3,4,1,0,0,0,0,0,0,0
3,13069,9,40,3,21,0,0,0,0,0,1,0,0
2,13357,16,40,6,24,0,0,0,0,1,0,0,0
3,6938,6,20,1,6,0,0,0,1,0,0,0,0
2,13292,27,0,6,27,0,0,0,0,1,0,0,0
2,26743,14,35,1,3,0,1,0,0,0,0,0,0
3,13568,12,10,3,21,0,0,0,0,0,1,0,0
3,15353,7,35,6,3,0,0,0,0,0,1,0,0
4,3597,2,20,5,15,0,0,0,1,0,0,0,0
3,10031,19,10,3,24,0,0,0,0,1,0,0,0
2,14687,20,0,9,5,0,1,0,0,0,0,0,0
4,7229,3,0,6,6,0,0,0,0,1,0,0,0
3,10188,5,10,9,5,0,0,1,0,0,0,0,0
4,7398,2,40,9,3,0,0,0,0,0,0,0,1
2,16704,29,35,5,18,0,0,0,0,1,0,0,0
3,8153,4,55,1,3,0,0,0,1,0,0,0,0
4,7229,3,0,9,4,0,0,0,0,1,0,0,0
3,6943,12,30,5,27,0,0,0,0,0,1,0,0
3,8937,12,35,1,6,0,0,0,0,0,1,0,0
2,9400,26,20,3,3,0,1,0,0,0,0,0,0
3,13152,13,15,3,24,0,0,0,0,0,0,0,1
4,3419,2,50,1,6,0,0,0,1,0,0,0,0
3,7927,12,45,12,6,0,0,0,0,0,0,0,1
2,9796,16,20,3,15,0,1,0,0,0,0,0,0
4,8028,2,40,3,3,0,0,0,0,0,0,0,1
2,10759,8,15,6,3,0,0,0,0,0,1,0,0
3,10197,12,0,5,21,0,0,0,0,0,1,0,0
4,5228,2,50,1,6,0,1,0,0,0,0,0,0
3,9275,11,0,5,18,0,0,0,0,0,1,0,0
4,5277,2,20,3,3,0,0,0,1,0,0,0,0
2,13848,13,50,5,18,0,0,0,0,1,0,0,0
3,6412,8,10,5,15,0,0,0,1,0,0,0,0
3,13941,12,10,5,18,0,0,0,0,1,0,0,0
4,4668,2,40,6,5,0,0,0,0,0,0,0,1
4,3419,2,45,6,18,0,0,0,1,0,0,0,0
4,3943,2,50,6,4,0,0,0,1,0,0,0,0
3,6528,24,0,5,24,0,1,0,0,0,0,0,0
4,7229,3,0,5,21,0,0,0,0,1,0,0,0
3,13542,12,35,3,21,0,0,0,0,0,1,0,0
3,8529,25,50,12,6,0,0,0,0,1,0,0,0
4,8016,2,55,6,21,0,0,0,0,1,0,0,0
2,13029,17,5,9,5,0,0,0,0,1,0,0,0
2,15129,29,20,9,5,0,0,0,0,1,0,0,0
2,10368,8,55,9,6,0,0,0,0,1,0,0,0
4,8666,3,5,3,3,0,1,0,0,0,0,0,0
3,15554,9,0,5,18,0,0,0,0,1,0,0,0
3,26890,10,25,1,3,0,0,0,0,1,0,0,0
3,13067,16,45,5,21,0,0,0,0,1,0,0,0
4,4544,2,45,1,4,0,0,0,0,1,0,0,0
3,8452,26,20,5,21,0,0,0,0,0,0,0,1
3,7268,13,15,6,27,0,0,0,0,0,1,0,0
3,9627,10,30,9,5,0,0,0,0,0,1,0,0
3,9103,7,35,9,5,0,0,0,0,0,1,0,0
3,11142,11,0,9,4,0,0,0,0,0,1,0,0
4,4148,2,50,9,3,0,0,0,1,0,0,0,0
3,10844,25,45,5,18,0,0,0,0,1,0,0,0
3,9646,6,25,6,6,0,0,0,0,0,1,0,0
4,12475,1,25,1,3,0,0,0,1,0,0,0,0
3,15554,20,10,5,18,0,0,0,0,1,0,0,0
3,10262,11,55,6,27,0,0,0,0,1,0,0,0
4,6961,2,50,12,6,0,1,0,0,0,0,0,0
3,10262,5,0,6,15,0,0,0,0,1,0,0,0
3,10262,27,0,6,27,0,0,0,0,1,0,0,0
4,3943,2,50,9,5,0,0,0,1,0,0,0,0
4,3625,1,15,5,24,0,1,0,0,0,0,0,0
3,13378,10,15,3,21,0,0,0,0,0,1,0,0
2,13882,24,50,6,15,0,0,0,0,1,0,0,0
4,3943,2,50,6,18,0,0,0,1,0,0,0,0
2,14687,20,0,5,15,0,1,0,0,0,0,0,0
3,6451,5,30,5,27,1,0,0,0,0,0,0,0
4,4878,2,45,9,6,0,0,0,0,0,0,0,1
3,8542,6,55,9,5,0,0,0,1,0,0,0,0
4,4804,2,45,5,24,0,0,0,1,0,0,0,0
3,6711,5,15,6,6,0,0,0,1,0,0,0,0
3,16108,6,15,6,15,0,0,0,0,0,1,0,0
4,3943,2,50,6,6,0,0,0,1,0,0,0,0
2,15422,19,25,5,24,0,1,0,0,0,0,0,0
4,5694,2,55,3,24,0,0,0,1,0,0,0,0
3,12681,11,25,1,4,0,0,0,0,1,0,0,0
3,8586,14,5,1,5,0,0,0,0,1,0,0,0
4,6144,2,45,3,3,0,0,0,1,0,0,0,0
4,6015,3,15,4,27,0,0,0,1,0,0,0,0
3,7155,14,20,6,27,0,0,0,0,0,1,0,0
3,12692,12,30,12,6,0,0,0,0,1,0,0,0
3,8277,5,20,5,18,0,1,0,0,0,0,0,0
2,9347,26,20,9,5,0,1,0,0,0,0,0,0
4,4939,3,5,3,15,0,1,0,0,0,0,0,0
4,5678,1,30,12,3,0,0,0,0,1,0,0,0
3,10844,7,5,6,6,0,0,0,0,1,0,0,0
3,7280,6,10,3,21,0,0,0,0,1,0,0,0
3,7618,8,0,3,21,0,0,0,0,0,1,0,0
3,15147,12,5,6,3,0,0,0,0,0,1,0,0
3,13941,12,55,5,18,0,0,0,0,1,0,0,0
3,11467,9,35,1,4,0,0,0,0,1,0,0,0
3,6270,15,10,6,27,0,0,0,0,0,1,0,0
3,17057,11,40,3,3,0,0,0,0,0,1,0,0
4,8016,2,55,3,6,0,0,0,0,1,0,0,0
3,4760,4,30,6,27,0,0,0,0,0,0,1,0
4,3815,2,40,3,21,0,0,0,0,0,0,1,0
4,4174,2,30,1,5,0,0,0,0,0,0,1,0
3,12692,24,10,6,6,0,0,0,0,1,0,0,0
2,15532,28,20,5,15,0,1,0,0,0,0,0,0
4,4995,1,25,6,6,0,0,0,0,1,0,0,0
3,12898,10,10,5,27,0,0,0,0,1,0,0,0
3,9794,11,30,9,5,0,0,0,0,0,1,0,0
4,5228,2,50,5,15,0,1,0,0,0,0,0,0
3,10262,13,45,6,27,0,0,0,0,1,0,0,0
3,9646,6,25,6,24,0,0,0,0,0,1,0,0
3,15149,12,55,5,15,0,0,0,0,1,0,0,0
3,4205,4,25,9,6,0,0,0,1,0,0,0,0
3,15147,13,30,6,3,0,0,0,0,0,1,0,0
3,13712,24,5,6,3,0,0,0,0,1,0,0,0
3,12415,16,5,9,3,0,1,0,0,0,0,0,0
2,5192,8,20,5,15,1,0,0,0,0,0,0,0
3,5162,3,40,5,15,1,0,0,0,0,0,0,0
3,9027,9,30,3,3,0,0,0,1,0,0,0,0
3,11134,28,15,3,24,0,0,0,0,1,0,0,0
3,10844,13,20,5,24,0,0,0,0,1,0,0,0
3,12890,17,50,3,24,0,0,0,0,0,0,0,1
3,14571,20,20,9,6,0,0,0,0,1,0,0,0
3,12121,28,5,12,5,0,0,0,0,1,0,0,0
3,12373,15,25,9,5,0,0,0,0,1,0,0,0
3,10972,12,5,9,3,0,1,0,0,0,0,0,0
3,10262,10,20,1,6,0,0,0,0,1,0,0,0
3,12898,12,25,5,27,0,0,0,0,1,0,0,0
3,6442,7,35,5,18,0,0,0,1,0,0,0,0
4,5403,2,50,3,4,0,0,0,0,0,0,0,1
3,5703,4,35,4,21,0,0,0,1,0,0,0,0
3,9871,11,15,9,5,0,0,0,0,0,1,0,0
4,4174,2,35,4,15,0,0,0,1,0,0,0,0
2,11972,26,0,5,21,0,1,0,0,0,0,0,0
4,4174,2,25,4,18,0,0,0,0,0,0,1,0
4,4804,2,35,5,21,0,0,0,1,0,0,0,0
3,12681,14,15,1,4,0,0,0,0,1,0,0,0
4,4508,2,35,6,6,1,0,0,0,0,0,0,0
3,10262,22,5,3,6,0,0,0,0,1,0,0,0
3,16775,6,35,3,3,0,0,0,0,0,1,0,0
3,7198,8,30,12,6,0,0,0,0,0,1,0,0
2,13014,18,45,6,15,0,0,0,0,1,0,0,0
1,10991,35,15,12,5,0,1,0,0,0,0,0,0
4,3687,2,15,6,21,0,0,0,0,0,0,0,1
4,5530,2,30,12,5,1,0,0,0,0,0,0,0
4,3815,2,20,3,27,0,0,0,0,0,0,1,0
4,6535,2,30,1,3,0,1,0,0,0,0,0,0
3,17234,7,35,3,3,0,0,0,0,1,0,0,0
2,19907,35,35,6,3,0,0,0,0,1,0,0,0
3,5022,26,30,3,27,0,1,0,0,0,0,0,0
3,6305,11,30,3,27,0,0,0,0,0,1,0,0
2,8728,26,40,3,21,0,0,0,0,1,0,0,0
4,3943,3,0,1,6,0,0,0,1,0,0,0,0
4,3175,1,30,3,18,0,0,0,1,0,0,0,0
4,7229,2,55,3,24,0,0,0,0,1,0,0,0
2,8620,14,15,9,3,0,0,0,0,0,1,0,0
3,10657,16,55,9,3,0,1,0,0,0,0,0,0
3,7832,12,20,3,21,0,0,0,0,1,0,0,0
2,11150,29,35,6,27,0,0,0,0,1,0,0,0
3,25735,20,20,1,3,0,0,0,0,1,0,0,0
2,16263,8,25,9,5,0,0,0,0,1,0,0,0
3,5797,13,50,6,24,0,0,0,0,0,1,0,0
2,14237,10,0,6,6,0,0,0,0,1,0,0,0
3,10262,19,25,9,6,0,0,0,0,1,0,0,0
3,10262,28,0,9,6,0,0,0,0,1,0,0,0
4,3943,2,50,12,5,0,0,0,1,0,0,0,0
3,12898,17,20,5,21,0,0,0,0,1,0,0,0
4,3419,2,45,5,15,0,0,0,1,0,0,0,0
4,8033,2,55,3,15,0,0,0,1,0,0,0,0
3,27992,13,25,1,3,0,0,0,0,1,0,0,0
3,13941,12,55,12,5,0,0,0,0,1,0,0,0
3,14388,9,45,5,21,0,0,0,0,1,0,0,0
3,10844,21,25,12,5,0,0,0,0,1,0,0,0
3,11600,15,40,3,3,0,0,0,1,0,0,0,0
4,5277,2,20,6,6,0,0,0,1,0,0,0,0
3,10262,14,25,3,6,0,0,0,0,1,0,0,0
4,6144,2,50,3,3,0,0,0,1,0,0,0,0
3,12898,6,35,3,6,0,0,0,0,1,0,0,0
3,13941,22,10,12,5,0,0,0,0,1,0,0,0
3,12373,14,25,5,18,0,0,0,0,1,0,0,0
4,3841,2,30,3,4,0,0,0,0,0,0,1,0
